direction,direction_id,query,request_type,from_year_note,retrieved_at,status,status_code,x_els_status,error,api_url,quota_limit,quota_remaining,attempts,returned_records,total_results,doi
high_gravity_carbonation_mineralization,D4,"""accelerated carbonation"" AND ""cement paste""",abstract_metadata,,2026-05-25T14:33:44.679628+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.conbuildmat.2025.140106,10000,9359,1,,,10.1016/j.conbuildmat.2025.140106
high_gravity_carbonation_mineralization,D4,"""accelerated carbonation"" AND ""cement paste""",abstract_metadata,,2026-05-25T14:33:46.214178+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.conbuildmat.2014.12.017,10000,9358,1,,,10.1016/j.conbuildmat.2014.12.017
high_gravity_carbonation_mineralization,D4,"""accelerated carbonation"" AND ""cement paste""",abstract_metadata,,2026-05-25T14:33:47.376405+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.cemconcomp.2023.105103,10000,9357,1,,,10.1016/j.cemconcomp.2023.105103
high_gravity_carbonation_mineralization,D4,"""CO2 mineralization"" AND cement",abstract_metadata,,2026-05-25T14:33:49.400389+00:00,failed,404,RESOURCE_NOT_FOUND - The resource specified cannot be found.,404 Client Error: Not Found for url: https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.rineng.2026.111142,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.rineng.2026.111142,10000,9356,2,,,10.1016/j.rineng.2026.111142
high_gravity_carbonation_mineralization,D4,"""carbonation curing"" AND cementitious",abstract_metadata,,2026-05-25T14:33:50.458944+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.cemconcomp.2026.106674,10000,9356,1,,,10.1016/j.cemconcomp.2026.106674
high_gravity_carbonation_mineralization,D4,"""carbonation curing"" AND cementitious",abstract_metadata,,2026-05-25T14:33:51.853519+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.jobe.2026.116151,10000,9355,1,,,10.1016/j.jobe.2026.116151
high_gravity_carbonation_mineralization,D4,"""CO2 mineralisation"" AND cement",abstract_metadata,,2026-05-25T14:33:53.238824+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.cemconcomp.2024.105767,10000,9354,1,,,10.1016/j.cemconcomp.2024.105767
high_gravity_carbonation_mineralization,D4,"""high gravity carbonation""",abstract_metadata,,2026-05-25T14:33:54.829394+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.jcou.2026.103329,10000,9353,1,,,10.1016/j.jcou.2026.103329
high_gravity_carbonation_mineralization,D4,"""CO2 mineralization"" AND cement",abstract_metadata,,2026-05-25T14:33:56.053937+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.conbuildmat.2025.144153,10000,9352,1,,,10.1016/j.conbuildmat.2025.144153
high_gravity_carbonation_mineralization,D4,"""accelerated carbonation"" AND ""cement paste""",abstract_metadata,,2026-05-25T14:33:57.329045+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.conbuildmat.2025.145086,10000,9351,1,,,10.1016/j.conbuildmat.2025.145086
high_gravity_carbonation_mineralization,D4,"""carbonation curing"" AND cementitious",abstract_metadata,,2026-05-25T14:33:59.524429+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.cemconcomp.2026.106553,10000,9350,1,,,10.1016/j.cemconcomp.2026.106553
high_gravity_carbonation_mineralization,D4,"""high gravity carbonation""",abstract_metadata,,2026-05-25T14:34:01.898524+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.cemconres.2025.107913,10000,9349,1,,,10.1016/j.cemconres.2025.107913
high_gravity_carbonation_mineralization,D4,"""CO2 mineralization"" AND cement",abstract_metadata,,2026-05-25T14:34:03.278159+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.scp.2025.102099,10000,9348,1,,,10.1016/j.scp.2025.102099
high_gravity_carbonation_mineralization,D4,"""carbonation curing"" AND cementitious",abstract_metadata,,2026-05-25T14:34:05.668058+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.conbuildmat.2025.140724,10000,9347,1,,,10.1016/j.conbuildmat.2025.140724
high_gravity_carbonation_mineralization,D4,"""CO2 mineralisation"" AND cement",abstract_metadata,,2026-05-25T14:34:07.299046+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.jece.2023.111746,10000,9346,1,,,10.1016/j.jece.2023.111746
high_gravity_carbonation_mineralization,D4,"""accelerated carbonation"" AND ""cement paste""",abstract_metadata,,2026-05-25T14:34:08.650312+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.cemconres.2024.107713,10000,9345,1,,,10.1016/j.cemconres.2024.107713
high_gravity_carbonation_mineralization,D4,"""CO2 mineralisation"" AND cement",abstract_metadata,,2026-05-25T14:34:10.294836+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.cemconcomp.2023.105357,10000,9344,1,,,10.1016/j.cemconcomp.2023.105357
high_gravity_carbonation_mineralization,D4,"""CO2 mineralization"" AND cement",abstract_metadata,,2026-05-25T14:34:12.165757+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.conbuildmat.2025.140225,10000,9343,1,,,10.1016/j.conbuildmat.2025.140225
high_gravity_carbonation_mineralization,D4,"""carbonation curing"" AND cementitious",abstract_metadata,,2026-05-25T14:34:13.614598+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.conbuildmat.2026.145113,10000,9342,1,,,10.1016/j.conbuildmat.2026.145113
high_gravity_carbonation_mineralization,D4,"""high gravity carbonation""",abstract_metadata,,2026-05-25T14:34:15.183820+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.jece.2026.123217,10000,9341,1,,,10.1016/j.jece.2026.123217
high_gravity_carbonation_mineralization,D4,"""accelerated carbonation"" AND ""cement paste""",abstract_metadata,,2026-05-25T14:34:16.386664+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.conbuildmat.2025.142433,10000,9340,1,,,10.1016/j.conbuildmat.2025.142433
high_gravity_carbonation_mineralization,D4,"""accelerated carbonation"" AND ""cement paste""",abstract_metadata,,2026-05-25T14:34:17.808859+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.cemconcomp.2022.104642,10000,9339,1,,,10.1016/j.cemconcomp.2022.104642
high_gravity_carbonation_mineralization,D4,"""accelerated carbonation"" AND ""recycled concrete fines""",abstract_metadata,,2026-05-25T14:34:19.642519+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.cemconres.2023.107284,10000,9338,1,,,10.1016/j.cemconres.2023.107284
high_gravity_carbonation_mineralization,D4,"""CO2 mineralization"" AND cement",abstract_metadata,,2026-05-25T14:34:21.277638+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.wasman.2026.115407,10000,9337,1,,,10.1016/j.wasman.2026.115407
high_gravity_carbonation_mineralization,D4,"""high gravity carbonation""",abstract_metadata,,2026-05-25T14:34:22.530163+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.grets.2026.100344,10000,9336,1,,,10.1016/j.grets.2026.100344
high_gravity_carbonation_mineralization,D4,"""high gravity carbonation""",abstract_metadata,,2026-05-25T14:34:23.899874+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.conbuildmat.2026.146393,10000,9335,1,,,10.1016/j.conbuildmat.2026.146393
high_gravity_carbonation_mineralization,D4,"""accelerated carbonation"" AND ""cement paste""",abstract_metadata,,2026-05-25T14:34:25.259958+00:00,ok,200,OK,unclear,https://api.elsevier.com/content/abstract/doi/10.1016%2Fj.mtcomm.2019.05.007,10000,9334,1,,,10.1016/j.mtcomm.2019.05.007
